date,kftx,gold,sp500,nasdaq,dxy,expinf
2022-06-27,1932.857,1822.85,3900.11,12008.24,103.939,2.31
2022-06-28,1876.33,1820.01,3821.55,11637.77,104.506,2.23
2022-06-29,1860.047,1817.73,3818.83,11658.26,105.106,2.13
2022-06-30,1829.889,1807.27,3785.38,11503.72,104.685,2.08
2022-07-01,1855.385,1811.43,3825.33,11585.68,105.138,2.08
2022-07-04,1855.385,1808.15,3825.33,11585.68,105.138,2.08
2022-07-05,1899.116,1764.76,3831.39,11779.9,106.535,2.09
2022-07-06,1894.172,1738.86,3845.08,11852.59,107.096,2.1
2022-07-07,1935.214,1740.16,3902.62,12109.05,107.13,2.13
2022-07-08,1926.94,1742.48,3899.38,12125.69,107.007,2.12
2022-07-11,1890.239,1733.96,3854.43,11860.28,108.021,2.08
2022-07-12,1877.924,1726,3818.8,11744.99,108.072,2.14
2022-07-13,1862.318,1735.51,3801.78,11728.53,107.957,2.11
2022-07-14,1849.486,1709.94,3790.38,11768.4,108.544,2.14
2022-07-15,1899.83,1708.17,3863.16,11983.62,108.063,2.13
2022-07-18,1898.617,1709.22,3830.85,11877.5,107.366,2.11
2022-07-19,1977.391,1711.67,3936.69,12249.42,106.682,2.11
2022-07-20,2029.062,1696.58,3959.9,12439.68,107.076,2.09
2022-07-21,2048.927,1718.81,3998.95,12619.41,106.91,2.11
2022-07-22,2016.146,1727.64,3961.63,12396.47,106.73,2.12
2022-07-25,2005.218,1719.78,3966.84,12328.41,106.483,2.14
2022-07-26,1952.534,1717.32,3921.05,12086.9,107.189,2.16
2022-07-27,2014.204,1734.19,4023.61,12601.47,106.452,2.23
2022-07-28,2034.42,1755.84,4072.43,12717.87,106.351,2.29
2022-07-29,2047.56,1765.94,4130.29,12947.97,105.903,2.33
2022-08-01,2047.043,1772.17,4118.63,12940.78,105.45,2.3
2022-08-02,2052.086,1760.39,4091.19,12901.6,106.241,2.27
2022-08-03,2126.361,1765.29,4155.17,13253.26,106.506,2.28
2022-08-04,2142.41,1791.28,4151.94,13311.04,105.693,2.28
2022-08-05,2128.964,1775.5,4145.19,13207.69,106.621,2.28
2022-08-08,2145.544,1788.96,4140.06,13159.16,106.435,2.31
2022-08-09,2118.542,1794.29,4122.47,13008.17,106.374,2.28
2022-08-10,2184.21,1792.38,4210.24,13378.32,105.196,2.25
2022-08-11,2165.559,1789.72,4207.27,13291.99,105.09,2.27
2022-08-12,2217.099,1802.4,4280.15,13565.87,105.631,2.27
2022-08-15,2215.591,1779.71,4297.14,13667.18,106.546,2.26
2022-08-16,2218.214,1775.69,4305.2,13635.21,106.5,2.27
2022-08-17,2171.331,1761.77,4274.04,13470.86,106.574,2.27
2022-08-18,2169.782,1758.61,4283.74,13505.99,107.484,2.34
2022-08-19,2112.003,1747.06,4228.48,13242.9,108.169,2.38
2022-08-22,2063.54,1736.3,4137.99,12890.54,109.046,2.4
2022-08-23,2044.401,1748.15,4128.73,12881.79,108.624,2.39
2022-08-24,2060.018,1751.19,4140.77,12917.86,108.677,2.45
2022-08-25,2094.246,1758.71,4199.12,13143.58,108.47,2.43
2022-08-26,2005.394,1738.14,4057.66,12605.17,108.803,2.41
2022-08-29,1984.653,1737.09,4030.61,12484.32,108.835,2.45
2022-08-30,1979.154,1724.02,3986.16,12342.7,108.773,2.43
2022-08-31,1962.246,1711.04,3955,12272.03,108.7,2.38
2022-09-01,1962.016,1697.52,3966.85,12274.63,109.691,2.38
2022-09-02,1934.935,1712.19,3924.26,12098.44,109.534,2.39
2022-09-05,1934.935,1710.4,3924.26,12098.44,109.534,2.39
2022-09-06,1934.643,1702.14,3908.19,12011.31,110.214,2.4
2022-09-07,1984.393,1718.37,3979.87,12259.39,109.84,2.39
2022-09-08,2013.203,1708.46,4006.18,12321.19,109.707,2.36
2022-09-09,2057.162,1716.83,4067.36,12588.29,109.003,2.33
2022-09-12,2080.001,1724.54,4110.41,12739.72,108.33,2.32
2022-09-13,1990.856,1702.17,3932.69,12033.62,109.815,2.32
2022-09-14,1986.846,1697.32,3946.01,12134.4,109.658,2.3
2022-09-15,1967.596,1665.11,3901.35,11927.49,109.739,2.29
2022-09-16,1933.384,1675.06,3873.33,11861.38,109.764,2.27
2022-09-19,1927.306,1675.84,3899.89,11953.27,109.737,2.24
2022-09-20,1896.647,1664.89,3855.93,11851.54,110.215,2.32
2022-09-21,1868.277,1673.89,3789.93,11637.79,110.642,2.29
2022-09-22,1824,1671.22,3757.99,11501.65,111.353,2.37
2022-09-23,1799.957,1643.94,3693.23,11311.24,113.192,2.36
2022-09-26,1774.822,1622.36,3655.04,11254.11,114.103,2.31
2022-09-27,1766.798,1628.9,3647.29,11271.75,114.106,2.31
2022-09-28,1808.789,1659.97,3719.04,11493.83,112.604,2.29
2022-09-29,1774.923,1660.54,3640.47,11164.78,112.254,2.2
2022-09-30,1756.942,1660.61,3585.62,10971.22,112.117,2.16
2022-10-03,1802.298,1699.89,3678.43,11229.73,111.745,2.22
2022-10-04,1883.39,1726.13,3790.93,11582.54,110.065,2.2
2022-10-05,1873.424,1716.26,3783.28,11573.18,111.208,2.18
2022-10-06,1848.605,1712.53,3744.52,11485.5,112.258,2.15
2022-10-07,1790.968,1694.82,3639.66,11039.47,112.795,2.18
2022-10-10,1767.355,1668.61,3612.39,10926.97,113.144,2.18
2022-10-11,1754.4,1666.34,3588.84,10791.35,113.221,2.26
2022-10-12,1755.596,1673.19,3577.03,10785.62,113.32,2.26
2022-10-13,1787.426,1666.37,3669.91,11033.58,112.363,2.3
2022-10-14,1735.901,1644.47,3583.07,10692.06,113.311,2.38
2022-10-17,1790.595,1650.09,3677.95,11062.53,112.039,2.42
2022-10-18,1806.405,1652.22,3719.98,11147.74,112.13,2.4
2022-10-19,1767.492,1629.44,3695.16,11103.38,112.984,2.38
2022-10-20,1747.492,1628.02,3665.78,11046.71,112.881,2.37
2022-10-21,1778.673,1657.69,3752.75,11310.33,112.012,2.35
2022-10-24,1789.791,1649.78,3797.34,11430.26,111.989,2.46
2022-10-25,1857.349,1653.17,3859.11,11669.99,110.95,2.4
2022-10-26,1860.677,1664.57,3830.6,11405.9,109.7,2.32
2022-10-27,1877.58,1663.31,3807.3,11191.63,110.587,2.33
2022-10-28,1918.179,1644.86,3901.06,11546.21,110.752,2.4
2022-10-31,1897.39,1633.56,3871.98,11405.57,111.527,2.37
2022-11-01,1893.117,1647.98,3856.1,11288.95,111.481,2.37
2022-11-02,1807.519,1635.24,3759.69,10906.34,111.345,2.38
2022-11-03,1762.282,1629.49,3719.89,10690.6,112.93,2.26
2022-11-04,1784.668,1681.87,3770.55,10857.03,110.877,2.35
2022-11-07,1800.421,1675.63,3806.8,10977,110.12,2.39
2022-11-08,1803.695,1712.42,3828.11,11059.5,109.636,2.39
2022-11-09,1757.245,1706.74,3748.57,10797.55,110.549,2.31
2022-11-10,1896.495,1755.45,3956.37,11605.96,108.206,2.31
2022-11-11,1938.579,1771.24,3992.93,11817.01,106.292,2.31
2022-11-14,1909.071,1771.4,3957.25,11700.94,106.66,2.32
2022-11-15,1940.175,1778.94,3991.73,11871.15,106.404,2.3
2022-11-16,1904.32,1773.87,3958.79,11699.09,106.281,2.23
2022-11-17,1873.798,1760.44,3946.56,11676.86,106.694,2.24
2022-11-18,1864.582,1750.68,3965.34,11677.02,106.93,2.22
2022-11-21,1853.733,1738.05,3949.94,11553.45,107.835,2.28
2022-11-22,1870.574,1740.25,4003.58,11724.84,107.222,2.29
2022-11-23,1890.636,1749.68,4027.26,11838.72,106.076,2.31
2022-11-24,1890.636,1755.24,4027.26,11838.72,106.076,2.31
2022-11-25,1899.375,1754.93,4026.12,11756.03,105.959,2.3
2022-11-28,1860.286,1741.36,3963.94,11587.75,106.681,2.23
2022-11-29,1862.644,1749.85,3957.63,11503.45,106.822,2.2
2022-11-30,1929.536,1768.52,4080.11,12030.06,105.95,2.27
2022-12-01,1940.391,1803.1,4076.57,12041.89,104.728,2.27
2022-12-02,1938.976,1797.63,4071.7,11994.26,104.545,2.35
2022-12-05,1893.044,1768.68,3998.84,11786.8,105.289,2.32
2022-12-06,1863.158,1771.04,3941.26,11549.69,105.578,2.24
2022-12-07,1852.711,1786.27,3933.92,11497.39,105.1,2.19
2022-12-08,1866.499,1789.14,3963.51,11637.5,104.774,2.2
2022-12-09,1854.615,1797.32,3934.38,11563.33,104.81,2.22
2022-12-12,1879.781,1781.44,3990.56,11706.44,105.131,2.21
2022-12-13,1895.169,1810.8,4019.65,11834.21,103.98,2.17
2022-12-14,1877.897,1807.32,3995.32,11740.92,103.77,2.13
2022-12-15,1818.524,1776.85,3895.75,11345.22,104.558,2.11
2022-12-16,1803.132,1793.08,3852.36,11243.72,104.701,2.12
2022-12-19,1773.19,1787.62,3817.66,11084.59,104.721,2.11
2022-12-20,1775.294,1817.94,3821.62,11072.42,103.965,2.22
2022-12-21,1802.863,1814.39,3878.44,11235.88,104.162,2.23
2022-12-22,1779.532,1792.52,3822.39,10956.14,104.433,2.14
2022-12-23,1790.842,1798.2,3844.82,10985.45,104.314,2.11
2022-12-26,1790.842,1798.2,3844.82,10985.45,104.314,2.11
2022-12-27,1777.222,1813.69,3829.25,10822.51,104.179,2.19
2022-12-28,1758.835,1804.35,3783.22,10679.34,104.463,2.23
2022-12-29,1813.049,1814.91,3849.28,10951.05,103.836,2.22
2022-12-30,1806.292,1824.02,3839.5,10939.76,103.522,2.27
2023-01-02,1806.292,1824.02,3839.5,10939.76,103.522,2.27
2023-01-03,1813.652,1839.48,3824.14,10862.64,104.518,2.23
2023-01-04,1863.442,1854.56,3852.97,10914.8,104.248,2.23
2023-01-05,1804.732,1832.89,3808.1,10741.22,105.042,2.22
2023-01-06,1852.495,1865.69,3895.08,11040.35,103.879,2.24
2023-01-09,1889.218,1871.81,3892.09,11108.45,103.001,2.26
2023-01-10,1915.835,1877.03,3919.25,11205.78,103.236,2.28
2023-01-11,1948.765,1875.69,3969.61,11402.52,103.188,2.25
2023-01-12,1973.437,1897.09,3983.17,11459.61,102.246,2.21
2023-01-13,1979.732,1920.23,3999.09,11541.48,102.204,2.16
2023-01-16,1979.732,1916.02,3999.09,11541.48,102.204,2.16
2023-01-17,1996.507,1908.69,3990.97,11557.19,102.39,2.16
2023-01-18,1965.814,1904.11,3928.86,11410.29,102.363,2.15
2023-01-19,1945.252,1932.24,3898.85,11295.67,102.058,2.19
2023-01-20,2003.16,1926.08,3972.61,11619.03,102.012,2.23
2023-01-23,2037.436,1931.04,4019.81,11872.54,102.138,2.28
2023-01-24,2013.022,1937.36,4016.95,11846.64,101.918,2.25
2023-01-25,2011.409,1946.11,4016.22,11814.69,101.641,2.3
2023-01-26,2019.648,1929.21,4060.43,12051.48,101.839,2.34
2023-01-27,2059.97,1928.04,4070.56,12166.6,101.927,2.33
2023-01-30,2033.02,1923.17,4017.77,11912.39,102.276,2.28
2023-01-31,2071.591,1928.36,4076.6,12101.93,102.097,2.21
2023-02-01,2121.651,1950.52,4119.21,12363.1,101.217,2.21
2023-02-02,2198.26,1912.72,4179.76,12803.14,101.75,2.18
2023-02-03,2137.746,1864.97,4136.48,12573.36,102.915,2.17
2023-02-06,2104.006,1867.48,4111.08,12464.51,103.621,2.17
2023-02-07,2131.403,1873.1,4164,12728.27,103.427,2.22
2023-02-08,2095.332,1875.49,4117.86,12495.38,103.409,2.22
2023-02-09,2051.647,1861.78,4081.5,12381.17,103.221,2.21
2023-02-10,2050.851,1865.57,4090.46,12304.92,103.63,2.19
2023-02-13,2063.826,1853.49,4137.29,12502.31,103.345,2.18
2023-02-14,2067.302,1854.31,4136.13,12590.89,103.233,2.17
2023-02-15,2121.751,1836.01,4147.6,12687.89,103.923,2.19
2023-02-16,2078.335,1836.36,4090.41,12442.48,103.856,2.22
2023-02-17,2060.638,1842.36,4079.09,12358.18,103.862,2.22
2023-02-20,2060.638,1841.38,4079.09,12358.18,103.862,2.22
2023-02-21,2009.645,1835.09,3997.34,12060.3,104.176,2.26
2023-02-22,2007.805,1825.39,3991.05,12066.27,104.585,2.3
2023-02-23,2014.993,1822.28,4012.32,12180.14,104.598,2.28
2023-02-24,1990.067,1811.04,3970.04,11969.65,105.214,2.29
2023-02-27,1987.195,1817.14,3982.24,12057.79,104.673,2.23
2023-02-28,1997.909,1826.92,3970.15,12042.12,104.869,2.28
2023-03-01,1987.397,1836.72,3951.39,11938.57,104.483,2.29
2023-03-02,1979.237,1835.87,3981.35,12044.87,105.027,2.31
2023-03-03,2010.828,1856.48,4045.64,12290.81,104.521,2.33
2023-03-06,1992.331,1846.86,4048.42,12302.48,104.35,2.28
2023-03-07,1954.225,1813.45,3986.37,12152.17,105.615,2.22
2023-03-08,1957.078,1813.8,3992.01,12215.33,105.658,2.17
2023-03-09,1894.236,1831.03,3918.32,11995.88,105.309,2.17
2023-03-10,1822.369,1868.26,3861.59,11830.28,104.576,2.18
2023-03-13,1793.651,1913.7,3855.76,11923.17,103.595,2.22
2023-03-14,1835.916,1904.01,3919.29,12199.79,103.597,2.27
2023-03-15,1826.919,1918.58,3891.93,12251.32,104.646,2.25
2023-03-16,1858.25,1919.52,3960.28,12581.39,104.418,2.18
2023-03-17,1839.934,1989.25,3916.64,12519.88,103.708,2.1
2023-03-20,1851.317,1978.84,3951.57,12562.61,103.281,2.14
2023-03-21,1907.971,1940.07,4002.87,12741.44,103.256,2.21
2023-03-22,1854.238,1970.11,3936.97,12567.15,102.346,2.25
2023-03-23,1833.992,1993.4,3948.72,12729.23,102.532,2.12
2023-03-24,1840.218,1978.21,3970.99,12767.05,103.116,2.23
2023-03-27,1852.023,1956.67,3977.53,12673.07,102.857,2.21
2023-03-28,1847.764,1973.54,3971.27,12610.57,102.43,2.28
2023-03-29,1882.466,1964.7,4027.81,12846.03,102.64,2.28
2023-03-30,1885.153,1980.37,4050.83,12963.14,102.144,2.28
2023-03-31,1924.424,1969.28,4109.31,13181.35,102.506,2.24
2023-04-03,1911.778,1984.65,4124.51,13148.35,102.093,2.19
2023-04-04,1895.842,2020.42,4100.6,13100.07,101.586,2.18
2023-04-05,1872.81,2020.73,4090.38,12967.2,101.852,2.17
2023-04-06,1884.346,2007.91,4105.02,13062.6,101.822,2.17
2023-04-07,1884.346,2007.91,4105.02,13062.6,102.092,2.17
2023-04-10,1891.304,1991.48,4109.11,13051.23,102.578,2.2
2023-04-11,1914.012,2003.62,4108.94,12964.16,102.204,2.22
2023-04-12,1899.909,2014.93,4091.95,12848.35,101.5,2.25
2023-04-13,1931.231,2040.22,4146.22,13109.39,101.011,2.29
2023-04-14,1926.292,2004.17,4137.64,13079.52,101.552,2.29
2023-04-17,1942.559,1995.19,4151.32,13087.71,102.103,2.29
2023-04-18,1939.21,2005.45,4154.87,13091.79,101.745,2.23
2023-04-19,1940.215,1994.93,4154.52,13088.71,101.968,2.23
2023-04-20,1926.59,2004.8,4129.79,12985.98,101.84,2.24
2023-04-21,1929.824,1983.06,4133.52,13000.77,101.822,2.26
2023-04-24,1914.593,1989.14,4137.04,12969.76,101.348,2.23
2023-04-25,1871.095,1997.39,4071.63,12725.11,101.863,2.24
2023-04-26,1857.423,1989.04,4055.99,12806.48,101.467,2.24
2023-04-27,1898.919,1987.78,4135.35,13160.03,101.503,2.25
2023-04-28,1928.151,1990,4169.48,13245.99,101.659,2.16
2023-05-01,1909.514,1982.56,4167.87,13231.47,102.151,2.22
2023-05-02,1859.285,2016.68,4119.58,13113.66,101.958,2.22
2023-05-03,1851.887,2038.97,4090.75,13030.21,101.343,2.21
2023-05-04,1856.772,2050.28,4061.22,12982.48,101.399,2.25
2023-05-05,1918.82,2016.79,4136.25,13259.13,101.214,2.23
2023-05-08,1930.531,2021.16,4138.12,13291.64,101.377,2.24
2023-05-09,1923.27,2034.56,4119.17,13201.11,101.605,2.24
2023-05-10,1927.784,2030.09,4137.64,13347.83,101.477,2.21
2023-05-11,1921.381,2015.05,4130.62,13389.78,102.058,2.22
2023-05-12,1911.238,2010.77,4124.08,13340.18,102.681,2.25
2023-05-15,1932.222,2016.49,4136.28,13413.51,102.434,2.26
2023-05-16,1906.813,1989.17,4109.9,13426.01,102.564,2.27
2023-05-17,1943.237,1981.84,4158.77,13589.26,102.882,2.28
2023-05-18,1968.322,1957.55,4198.05,13834.62,103.584,2.3
2023-05-19,1949.72,1977.81,4191.98,13803.49,103.198,2.29
2023-05-22,1981.514,1971.86,4192.63,13849.74,103.198,2.3
2023-05-23,1958.576,1975.23,4145.58,13672.54,103.488,2.31
2023-05-24,1933.783,1957.16,4115.24,13604.48,103.887,2.36
2023-05-25,1920.427,1941.41,4151.28,13938.53,104.251,2.38
2023-05-26,1939.027,1946.46,4205.45,14298.41,104.206,2.33
2023-05-29,1939.027,1943.19,4205.45,14298.41,104.206,2.33
2023-05-30,1948.979,1959.33,4205.52,14354.99,104.165,2.32
2023-05-31,1951.776,1962.73,4179.83,14254.09,104.326,2.29
2023-06-01,1965.557,1977.61,4221.02,14441.51,103.56,2.25
2023-06-02,2016.164,1947.97,4282.37,14546.64,104.015,2.23
2023-06-05,2001.625,1961.86,4273.79,14556.5,104.002,2.23
2023-06-06,2036.523,1963.52,4283.85,14558.09,104.125,2.26
2023-06-07,2038.977,1940.02,4267.52,14303.29,104.099,2.27
2023-06-08,2052.145,1965.46,4293.93,14484.54,103.343,2.26
2023-06-09,2043.364,1961.19,4298.86,14528.36,103.557,2.27
2023-06-12,2047.29,1957.84,4338.93,14784.3,103.654,2.25
2023-06-13,2070.485,1943.74,4369.01,14900.85,103.338,2.28
2023-06-14,2064.457,1942.52,4372.59,15005.69,102.948,2.27
2023-06-15,2089.857,1958.01,4425.84,15185.48,102.115,2.26
2023-06-16,2066.601,1957.98,4409.59,15083.92,102.243,2.27
2023-06-19,2066.601,1950.48,4409.59,15083.92,102.522,2.27
2023-06-20,2062.645,1936.42,4388.71,15070.15,102.54,2.3
2023-06-21,2047.519,1932.55,4365.69,14867.45,102.071,2.27
2023-06-22,2031.736,1914.01,4381.89,15042.32,102.386,2.3
2023-06-23,2017.934,1921.2,4348.33,14891.48,102.903,2.26
2023-06-26,2017.252,1923.26,4328.82,14689.02,102.692,2.23
2023-06-27,2053.993,1913.69,4378.41,14945.91,102.492,2.28
2023-06-28,2063.283,1907.32,4376.86,14964.57,102.905,2.24
2023-06-29,2080.496,1908.2,4396.44,14939.95,103.342,2.25
2023-06-30,2091.165,1919.35,4450.38,15179.21,102.912,2.26
2023-07-03,2109.272,1921.64,4455.59,15208.69,102.988,2.29
2023-07-04,2109.272,1925.48,4455.59,15208.69,103.039,2.29
2023-07-05,2099.917,1915.3,4446.82,15203.78,103.373,2.32
2023-07-06,2068.738,1910.9,4411.59,15089.45,103.166,2.32
2023-07-07,2076.471,1925.05,4398.95,15036.85,102.272,2.32
2023-07-10,2102.282,1925.35,4409.53,15045.64,101.972,2.31
2023-07-11,2139.61,1932.23,4439.26,15119.06,101.732,2.32
2023-07-12,2154.323,1957.35,4472.16,15307.23,100.521,2.34
2023-07-13,2205.653,1960.51,4510.04,15571.98,99.77,2.32
2023-07-14,2190.528,1955.21,4505.42,15565.6,99.914,2.33
2023-07-17,2214.413,1955.04,4522.79,15713.28,99.842,2.34
2023-07-18,2245.072,1978.72,4554.98,15841.35,99.941,2.33
2023-07-19,2261.634,1976.64,4565.72,15826.35,100.281,2.31
2023-07-20,2238.529,1969.53,4534.87,15466.09,100.88,2.49
2023-07-21,2231.112,1961.94,4536.34,15425.67,101.071,2.47
2023-07-24,2233,1954.73,4554.64,15448.02,101.346,2.48
2023-07-25,2239.089,1964.96,4567.46,15561.42,101.349,2.52
2023-07-26,2234.59,1972.07,4566.75,15499.26,100.887,2.48
2023-07-27,2173.228,1946,4537.41,15464.93,101.773,2.47
2023-07-28,2184.62,1959.49,4582.23,15750.93,101.622,2.48
2023-07-31,2214.357,1965.09,4588.96,15757,101.855,2.47
2023-08-01,2208.765,1944.29,4576.73,15718.01,102.303,2.48
2023-08-02,2172.898,1934.45,4513.39,15370.74,102.59,2.47
2023-08-03,2151.045,1934.06,4501.89,15353.54,102.542,2.5
2023-08-04,2128.471,1942.91,4478.03,15274.92,102.017,2.5
2023-08-07,2137.396,1936.56,4518.44,15407.85,102.047,2.53
2023-08-08,2122.824,1925.24,4499.38,15273.05,102.528,2.48
2023-08-09,2116.41,1914.46,4467.71,15101.71,102.49,2.45
2023-08-10,2117.301,1912.48,4468.83,15128.84,102.524,2.41
2023-08-11,2110.709,1913.76,4464.05,15028.07,102.842,2.42
2023-08-14,2111.345,1907.1,4489.72,15205.59,103.19,2.43
2023-08-15,2079.782,1902,4437.86,15037.65,103.209,2.4
2023-08-16,2068.116,1891.81,4404.33,14876.47,103.431,2.41
2023-08-17,2048.363,1889.43,4370.36,14715.81,103.572,2.42
2023-08-18,2054.694,1889.31,4369.71,14694.84,103.375,2.42
2023-08-21,2051.765,1894.93,4399.77,14936.69,103.3,2.43
2023-08-22,2046.156,1897.48,4387.55,14908.96,103.563,2.43
2023-08-23,2071.777,1915.48,4436.01,15148.06,103.419,2.44
2023-08-24,2056.79,1916.91,4376.31,14816.44,103.982,2.4
2023-08-25,2077.446,1914.96,4405.71,14941.83,104.077,2.41
2023-08-28,2094.228,1920.17,4433.31,15052.46,104.058,2.39
2023-08-29,2121.823,1937.54,4497.63,15376.55,103.531,2.4
2023-08-30,2135.856,1942.32,4514.87,15462.43,103.157,2.36
2023-08-31,2127.622,1940.19,4507.66,15501.07,103.619,2.33
2023-09-01,2143.987,1940.06,4515.77,15490.86,104.236,2.35
2023-09-04,2143.987,1942.69,4515.77,15490.86,104.236,2.35
2023-09-05,2122.992,1926.12,4496.83,15508.24,104.807,2.37
2023-09-06,2118.643,1916.56,4465.48,15371.44,104.861,2.37
2023-09-07,2116.002,1919.68,4451.14,15258.52,105.059,2.4
2023-09-08,2110.516,1919.08,4457.49,15280.23,105.09,2.4
2023-09-11,2115.192,1922.3,4487.46,15461.87,104.569,2.44
2023-09-12,2117.898,1913.67,4461.9,15289.74,104.711,2.41
2023-09-13,2103.381,1908.12,4467.44,15348.53,104.766,2.42
2023-09-14,2126.989,1910.79,4505.1,15473.89,105.405,2.41
2023-09-15,2109.887,1923.91,4450.32,15202.4,105.322,2.43
2023-09-18,2099.606,1933.84,4453.53,15225.37,105.202,2.43
2023-09-19,2089.053,1931.36,4443.95,15191.23,105.133,2.44
2023-09-20,2074.151,1930.3,4402.2,14969.92,105.328,2.43
2023-09-21,2027.009,1920.02,4330,14694.24,105.363,2.47
2023-09-22,2014.675,1925.23,4320.06,14701.1,105.583,2.45
2023-09-25,2013.008,1915.92,4337.44,14768.9,105.998,2.49
2023-09-26,1978.718,1900.65,4273.53,14545.83,106.231,2.46
2023-09-27,1979.968,1875.12,4274.51,14580.16,106.666,2.45
2023-09-28,2002.932,1864.87,4299.7,14702.77,106.224,2.51
2023-09-29,1997.914,1848.63,4288.05,14715.24,106.174,2.48
2023-10-02,1983.484,1828.03,4288.39,14837.57,106.904,2.47
2023-10-03,1932.628,1823.02,4229.45,14565.62,107,2.51
2023-10-04,1958.475,1821.36,4263.75,14776.25,106.799,2.48
2023-10-05,1969.809,1820.3,4258.19,14723.22,106.332,2.48
2023-10-06,1994.055,1833.01,4308.5,14973.24,106.044,2.45
2023-10-09,1999.622,1861.41,4335.66,15047.15,106.083,2.45
2023-10-10,2018.831,1860.4,4358.24,15131.52,105.825,2.46
2023-10-11,2020.185,1874.36,4376.95,15241.12,105.82,2.44
2023-10-12,1986.837,1868.9,4349.61,15184.1,106.599,2.45
2023-10-13,1970.989,1932.82,4327.78,14995.12,106.648,2.42
2023-10-16,1998.408,1920.2,4373.63,15172.73,106.243,2.46
2023-10-17,2014.484,1923.18,4373.2,15122.01,106.25,2.5
2023-10-18,1969.115,1947.55,4314.6,14909.26,106.565,2.53
2023-10-19,1944.789,1974.46,4278,14783.13,106.253,2.46
2023-10-20,1926.831,1981.4,4224.16,14560.88,106.163,2.47
2023-10-23,1918.499,1972.85,4217.04,14604.85,105.536,2.41
2023-10-24,1921.085,1970.97,4247.68,14745.85,106.27,2.42
2023-10-25,1868.159,1979.72,4186.77,14381.64,106.528,2.46
2023-10-26,1858.058,1984.71,4137.23,14109.57,106.602,2.47
2023-10-27,1822.517,2006.37,4117.37,14180.42,106.559,2.45
2023-10-30,1839.035,1996.1,4166.82,14335.51,106.12,2.48
2023-10-31,1859.808,1983.88,4193.8,14409.78,106.663,2.44
2023-11-01,1866.99,1982.53,4237.86,14664.91,106.884,2.46
2023-11-02,1947.282,1985.78,4317.78,14919.55,106.124,2.45
2023-11-03,1979.429,1992.65,4358.34,15099.49,105.021,2.46
2023-11-06,1966.882,1978.14,4365.98,15154.93,105.215,2.49
2023-11-07,1970.717,1969.45,4378.38,15296.02,105.542,2.46
2023-11-08,1971.858,1950.2,4382.78,15313.24,105.593,2.39
2023-11-09,1966.47,1958.55,4347.35,15187.9,105.91,2.36
2023-11-10,1961.475,1940.2,4415.24,15529.12,105.861,2.36
2023-11-13,1956.283,1946.92,4411.55,15482.79,105.631,2.33
2023-11-14,2017.143,1964.29,4495.7,15812.47,104.053,2.33
2023-11-15,2036.42,1959.85,4502.88,15817.18,104.394,2.38
2023-11-16,2018.092,1980.9,4508.24,15833.17,104.349,2.34
2023-11-17,2036.871,1980.82,4514.02,15837.99,103.917,2.33
2023-11-20,2056.389,1978.07,4547.38,16027.06,103.438,2.34
2023-11-21,2046.995,1998.29,4538.19,15933.62,103.565,2.31
2023-11-22,2064.315,1990.17,4556.62,16001.39,103.92,2.31
2023-11-23,2064.315,1992.25,4556.62,16001.39,103.92,2.31
2023-11-24,2076.048,2000.82,4559.34,15982.01,103.403,2.31
2023-11-27,2084.305,2014.13,4550.43,15961.98,103.199,2.3
2023-11-28,2105.97,2040.97,4554.89,16010.43,102.746,2.29
2023-11-29,2120.133,2044.24,4550.58,15987.6,102.765,2.28
2023-11-30,2125.877,2036.41,4567.8,15947.87,103.497,2.31
2023-12-01,2180.04,2072.22,4594.63,15997.58,103.268,2.32
2023-12-04,2195.753,2029.42,4569.78,15839.67,103.712,2.29
2023-12-05,2181.813,2019.36,4567.18,15877.71,104.05,2.25
2023-12-06,2181.824,2025.55,4549.34,15788.05,104.153,2.23
2023-12-07,2190.183,2028.47,4585.59,16022.49,103.541,2.28
