name.length,age,nationality,sex,school
22,19.97,Mexico,male,EN
18,19.58,Mexico,male,EN
27,19.49,Mexico,male,EN
23,19.43,Mexico,male,EN
18,19.26,Mexico,male,EN
29,18.77,Mexico,male,EN
25,19.44,Mexico,female,EN
28,19.76,Mexico,male,EN
30,20.07,Mexico,male,EN
25,19.31,Mexico,female,EN
27,19.27,Mexico,male,EN
22,19.09,Mexico,male,EN
21,19.96,Mexico,male,EN
23,19.82,Mexico,male,EN
24,19.94,Mexico,male,EN
24,19.20,Mexico,female,EN
23,18.90,Mexico,male,EN
23,19.98,Mexico,male,EN
23,18.55,Mexico,female,EN
21,19.39,Mexico,male,EN
16,19.77,Mexico,female,EN
21,19.06,Mexico,female,EN
24,19.73,Mexico,male,EN
31,19.11,Mexico,female,EN
22,19.80,Mexico,male,EN
26,19.55,Mexico,male,EN
19,18.81,Mexico,male,EN
27,19.25,Mexico,male,EN
16,19.82,Mexico,female,EN
23,19.28,Mexico,male,EN
21,19.76,Mexico,female,EN
20,19.64,Mexico,male,EN
17,19.59,Mexico,male,EN
25,19.37,Mexico,female,EN
25,18.90,Mexico,female,EN
18,19.52,Mexico,female,EN
22,19.24,Mexico,female,EN
18,19.21,Mexico,male,EN
22,19.79,Mexico,male,EN
20,19.50,Mexico,female,EN
16,19.72,Mexico,male,EN
19,19.93,Mexico,male,EN
26,19.16,Mexico,male,EN
18,19.43,Mexico,female,EN
24,19.39,Mexico,male,EN
28,19.36,Mexico,male,EN
25,20.42,Mexico,male,EN
16,19.59,Mexico,male,EN
21,19.36,Mexico,male,EN
15,19.98,Mexico,female,EN
29,19.52,Mexico,female,EN
25,19.25,Mexico,male,EN
19,19.99,Mexico,male,EN
21,19.62,Mexico,female,EN
22,19.54,Mexico,male,EN
25,19.46,Mexico,male,EN
17,19.35,Mexico,male,EN
24,19.54,Mexico,male,EN
17,19.12,Mexico,female,EN
20,19.37,Mexico,male,EN
28,19.70,Mexico,male,EN
17,19.23,Mexico,female,EN
20,18.89,Mexico,female,EN
23,19.24,Mexico,male,EN
25,19.00,Mexico,male,EN
29,19.40,North America,male,EN
16,19.90,Mexico,female,EN
18,19.61,Mexico,male,EN
20,19.74,Mexico,male,EN
25,19.26,Mexico,male,EN
14,19.20,Mexico,female,EN
18,18.52,Mexico,female,EN
24,18.54,Mexico,female,EN
28,19.41,Mexico,female,EN
20,19.55,Mexico,male,EN
24,19.28,Mexico,male,EN
19,19.69,Mexico,male,EN
19,19.74,Mexico,female,EN
17,19.65,Mexico,female,EN
22,18.97,Mexico,male,EN
25,19.70,Mexico,male,EN
10,18.64,Asia,female,EN
23,19.17,Mexico,male,EN
21,18.96,Mexico,male,EN
22,18.90,Mexico,female,EN
22,19.21,Mexico,female,EN
21,18.75,Mexico,male,EN
28,19.36,Mexico,male,EN
15,19.28,Mexico,male,EN
26,20.03,Mexico,male,EN
28,18.61,Mexico,male,EN
17,19.36,Mexico,female,EN
24,18.33,Mexico,male,EN
20,20.30,Mexico,male,EN
20,20.40,Mexico,female,EN
21,19.45,South America,female,EN
31,18.38,Mexico,male,EN
24,18.71,Mexico,male,EN
25,19.94,Mexico,male,EN
25,20.03,Mexico,male,EN
18,18.96,Mexico,male,EN
26,18.32,Mexico,male,EN
31,18.49,Mexico,male,EN
24,20.24,Mexico,male,EN
28,18.33,Mexico,male,EN
25,20.31,Mexico,female,EN
19,19.84,Mexico,male,EN
25,18.64,Mexico,female,EN
22,19.59,Mexico,male,EN
21,18.51,Mexico,male,EN
22,18.41,Mexico,female,EN
24,19.98,Mexico,male,EN
16,22.06,Mexico,female,EN
28,19.29,Mexico,female,EN
23,20.76,Mexico,male,EN
22,22.79,Mexico,male,EN
23,18.70,Mexico,female,EN
27,25.11,South America,female,International Students
17,31.60,Europe,male,International Students
25,42.20,Europe,male,International Students
28,20.90,South America,male,International Students
27,20.90,South America,female,International Students
18,20.22,Europe,male,International Students
18,23.37,Europe,female,International Students
16,20.85,Europe,male,International Students
29,20.16,Europe,female,International Students
13,21.64,Europe,female,International Students
13,21.29,Europe,female,International Students
19,21.45,Europe,male,International Students
20,22.50,Europe,male,International Students
22,21.39,Europe,female,International Students
22,21.82,Europe,male,International Students
19,22.39,Europe,male,International Students
17,23.55,Europe,male,International Students
18,21.36,Europe,male,International Students
22,23.47,Europe,female,International Students
23,24.11,Europe,male,International Students
16,21.20,Europe,male,International Students
19,22.11,Europe,female,International Students
23,20.92,Europe,female,International Students
20,22.55,Europe,male,International Students
18,26.90,Europe,male,International Students
17,22.02,Europe,male,International Students
8,21.83,Europe,male,International Students
23,21.69,Europe,male,International Students
19,23.20,Europe,male,International Students
11,24.47,Asia,male,International Students
34,24.70,Europe,male,International Students
18,19.58,North America,male,International Students
16,22.34,Europe,female,International Students
14,23.29,Europe,male,International Students
22,22.95,Europe,male,International Students
16,24.13,Europe,male,International Students
20,23.75,Europe,female,International Students
23,33.91,Europe,male,International Students
18,24.90,Europe,female,International Students
17,25.99,Europe,male,International Students
24,26.07,Europe,male,International Students
17,23.29,Europe,male,International Students
10,21.19,Asia,male,International Students
16,Europe,Europe,female,International Students
36,23.46,South America,male,International Students
22,23.85,South America,female,International Students
26,20.78,South America,male,International Students
29,22.52,Europe,male,International Students
11,21.23,Europe,female,International Students
19,21.79,Europe,female,International Students
13,19.38,Europe,male,International Students
14,25.56,Asia,female,International Students
20,27.11,South America,male,International Students
29,20.44,Europe,male,International Students
16,20.94,Europe,female,International Students
24,21.92,Europe,male,International Students
10,21.39,Europe,male,International Students
18,21.89,Europe,male,International Students
21,21.66,South America,female,International Students
21,21.87,Europe,female,International Students
12,21.14,Europe,male,International Students
28,19.98,South America,male,International Students
16,Oceania,Oceania,female,International Students
10,25.54,Europe,male,International Students
10,23.49,Europe,male,International Students
11,23.18,Asia,female,International Students
20,24.99,Europe,male,International Students
13,27.03,Europe,male,International Students
24,20.59,South America,female,International Students
19,25.02,Europe,male,International Students
19,21.72,Europe,female,International Students
21,24.59,Europe,male,International Students
21,22.00,Europe,male,International Students
20,24.62,Europe,female,International Students
19,22.75,Europe,male,International Students
19,26.93,Oceania,male,International Students
21,20.82,Europe,male,International Students
28,22.49,South America,male,International Students
16,24.37,Europe,male,International Students
17,Europe,Europe,male,International Students
11,21.25,Asia,female,International Students
18,22.84,South America,male,International Students
13,Europe,Europe,female,International Students
23,22.78,Europe,male,International Students
9,23.04,Europe,male,International Students
21,21.68,Europe,male,International Students
10,24.33,North America,male,International Students
16,21.41,Europe,male,International Students
10,22.62,Europe,male,International Students
24,Europe,Europe,female,International Students
23,Europe,Europe,male,International Students
10,21.21,Europe,female,International Students
22,22.73,Europe,male,International Students
12,24.70,Europe,male,International Students
11,23.07,Europe,female,International Students
19,Europe,Europe,male,International Students
17,Europe,Europe,female,International Students
17,Europe,Europe,female,International Students
12,24.49,Europe,male,International Students
27,21.93,South America,female,International Students
15,20.96,Europe,male,International Students
12,24.04,Europe,male,International Students
18,23.57,Europe,male,International Students
13,20.51,Europe,male,International Students
22,21.19,South America,male,International Students
28,21.55,South America,male,International Students
28,22.29,South America,male,International Students
14,22.68,Europe,female,International Students
14,23.45,Africa,male,International Students
17,21.68,Europe,male,International Students
19,21.76,Europe,male,International Students
26,22.79,Europe,female,International Students
20,21.35,Europe,male,International Students
13,23.28,Europe,male,International Students
11,21.04,Asia,female,International Students
21,22.69,South America,male,International Students
20,21.41,Europe,male,International Students
17,23.74,Europe,male,International Students
14,21.17,Europe,female,International Students
21,22.90,Europe,female,International Students
23,South America,South America,male,International Students
13,26.19,Europe,male,International Students
19,21.13,Europe,male,International Students
21,22.75,South America,female,International Students
23,22.11,Europe,female,International Students
17,22.63,Europe,male,International Students
12,23.97,Europe,female,International Students
19,Europe,Europe,male,International Students
16,18.41,Europe,male,International Students
24,25.92,Europe,male,International Students
22,25.20,South America,female,International Students
24,South America,South America,female,International Students
16,24.76,Europe,female,International Students
22,22.24,Europe,female,International Students
27,21.91,North America,male,International Students
14,21.41,Europe,male,International Students
18,20.17,Europe,female,International Students
15,21.88,Europe,female,International Students
22,20.40,Europe,female,International Students
28,19.95,Europe,female,International Students
11,22.60,Europe,male,International Students
19,20.18,Europe,female,International Students
20,23.28,Europe,female,International Students
19,21.22,Europe,male,International Students
33,21.85,Europe,female,International Students
17,25.35,Europe,male,International Students
21,19.88,North America,female,International Students
13,19.16,Europe,female,International Students
24,22.54,South America,female,International Students
9,22.43,Africa,male,International Students
19,21.53,South America,male,International Students
24,South America,South America,female,International Students
5,23.91,Asia,female,International Students
10,20.94,Asia,female,International Students
23,22.06,South America,male,International Students
18,23.91,Europe,female,International Students
27,21.09,South America,female,International Students
12,21.72,North America,male,International Students
20,20.76,Europe,male,International Students
16,21.54,North America,male,International Students
14,Europe,Europe,male,International Students
32,21.46,South America,male,International Students
28,22.63,Europe,female,International Students
26,19.56,Europe,male,International Students
26,21.69,Europe,male,International Students
20,24.04,Europe,male,International Students
32,21.10,Europe,male,International Students
20,19.71,Europe,female,International Students
32,19.50,Europe,male,International Students
19,19.32,Europe,female,International Students
11,Europe,Europe,male,International Students
19,22.49,Europe,female,International Students
14,27.18,Europe,male,International Students
23,25.84,Europe,male,International Students
14,21.39,Europe,female,International Students
20,23.71,Europe,female,International Students
34,21.64,Europe,male,International Students
13,19.50,Europe,male,International Students
26,20.25,South America,male,International Students
17,22.26,Europe,male,International Students
24,21.37,Europe,male,International Students
16,Asia,Asia,female,International Students
17,Asia,Asia,male,International Students
13,25.65,Europe,female,International Students
11,21.66,Europe,male,International Students
14,20.71,Asia,female,International Students
19,21.38,Asia,male,International Students
17,20.96,Europe,female,International Students
14,20.87,Europe,female,International Students
15,North America,North America,female,International Students
29,21.27,South America,female,International Students
14,21.40,Europe,female,International Students
12,24.12,Europe,male,International Students
33,24.08,South America,male,International Students
19,21.71,Europe,female,International Students
23,25.71,Europe,male,International Students
33,21.96,Europe,male,International Students
37,19.39,Europe,female,International Students
20,21.54,South America,female,International Students
10,23.62,Asia,male,International Students
25,South America,South America,female,International Students
27,Europe,Europe,male,International Students
23,21.53,South America,female,International Students
25,22.72,Europe,female,International Students
10,22.01,Europe,female,International Students
28,22.83,South America,female,International Students
31,22.09,South America,female,International Students
27,21.06,South America,female,International Students
24,South America,South America,female,International Students
26,21.75,South America,female,International Students
12,19.69,Europe,male,International Students
50,19.90,Africa,male,International Students
13,22.05,North America,female,International Students
19,22.43,Africa,male,International Students
19,21.31,Europe,male,International Students
21,22.30,South America,male,International Students
26,22.58,South America,male,International Students
20,Europe,Europe,male,International Students
19,24.49,Europe,female,International Students
21,20.81,South America,female,International Students
32,21.27,South America,male,International Students
18,23.87,Europe,male,International Students
20,South America,South America,female,International Students
26,Africa,Africa,female,International Students
19,19.36,Europe,male,International Students
20,20.77,South America,female,International Students
10,23.23,Oceania,male,International Students
26,21.56,South America,male,International Students
25,21.85,South America,female,International Students
18,21.26,Europe,male,International Students
18,Asia,Asia,male,International Students
24,21.60,Mexico,male,EAAD
23,21.36,Mexico,female,EAAD
22,21.11,Mexico,male,ECSG
17,23.95,Mexico,male,ECSG
29,22.13,Mexico,female,ECSG
24,20.65,Mexico,male,EHE
21,18.63,Mexico,male,EIC
20,21.84,Mexico,male,EIC
24,22.39,Mexico,male,EIC
22,23.90,South America,male,EIC
21,21.82,Mexico,male,EIC
18,20.17,Mexico,male,EIC
32,22.84,Mexico,female,EIC
17,23.66,Mexico,female,EIC
24,22.29,Mexico,male,EIC
15,20.51,Mexico,male,EIC
22,21.30,Mexico,female,EIC
25,21.01,Mexico,female,EIC
26,19.41,Mexico,male,EIC
24,21.54,Mexico,male,EIC
22,20.57,Mexico,female,EIC
19,19.49,Mexico,male,EIC
30,21.77,Mexico,female,EIC
23,21.93,Mexico,female,EIC
27,22.69,Mexico,male,EIC
13,21.77,Mexico,male,EIC
21,21.03,Mexico,male,EN
26,21.67,Mexico,male,EN
25,23.45,Mexico,female,EN
18,20.74,Mexico,male,EN
21,22.18,Mexico,male,EN
20,26.25,Mexico,male,EN
17,21.95,North America,female,EN
24,21.08,Mexico,female,EN
22,21.60,Mexico,male,EN
17,21.99,Mexico,male,EN
21,21.18,Mexico,male,EN
27,21.89,Mexico,male,EN
28,20.67,Mexico,female,EN
20,21.85,Mexico,female,EAAD
23,21.27,Mexico,female,EAAD
23,22.79,Mexico,male,EAAD
15,21.81,Mexico,female,EAAD
37,23.43,Mexico,male,EAAD
23,20.10,Mexico,male,EAAD
26,19.98,Mexico,male,EAAD
16,21.43,Mexico,female,EAAD
26,21.27,Mexico,male,EAAD
17,21.16,Mexico,male,EAAD
25,21.15,Mexico,female,EAAD
17,22.06,Mexico,female,EAAD
22,20.78,Mexico,female,EAAD
22,21.43,Mexico,female,EAAD
28,22.96,Mexico,female,EAAD
26,21.33,Mexico,male,EAAD
19,22.92,Mexico,female,EAAD
15,23.40,Mexico,female,EAAD
23,21.32,Mexico,female,EAAD
23,21.53,Mexico,female,EAAD
17,22.07,Mexico,male,ECSG
20,21.16,Mexico,female,ECSG
20,21.46,Mexico,female,ECSG
25,19.77,Mexico,female,ECSG
22,21.80,Mexico,female,ECSG
20,21.41,Mexico,male,ECSG
23,22.55,Mexico,male,ECSG
16,22.85,Mexico,male,ECSG
25,22.41,Mexico,female,ECSG
17,22.48,Mexico,female,ECSG
22,20.37,Mexico,female,ECSG
17,21.57,Mexico,male,EHE
17,22.33,Mexico,female,EHE
19,20.46,Mexico,female,EHE
18,20.41,Mexico,female,EHE
21,21.37,Mexico,male,EHE
21,18.23,Mexico,female,EIC
23,21.60,Mexico,female,EIC
25,21.37,Mexico,female,EIC
16,21.36,Mexico,male,EIC
26,19.42,Mexico,female,EIC
26,22.61,Mexico,male,EIC
22,21.69,Mexico,male,EIC
23,20.86,Mexico,male,EIC
17,20.22,Mexico,male,EIC
25,22.20,Mexico,male,EIC
20,21.73,Mexico,male,EIC
24,20.55,Mexico,male,EIC
27,19.98,Mexico,male,EIC
23,23.16,Mexico,male,EIC
20,22.52,Mexico,male,EIC
22,20.18,Mexico,male,EIC
24,21.52,Mexico,male,EIC
19,21.04,Mexico,male,EIC
20,21.05,Mexico,male,EIC
21,19.71,Mexico,female,EIC
23,23.75,Mexico,male,EIC
18,20.39,Mexico,male,EIC
24,20.44,Mexico,male,EIC
29,20.66,Mexico,male,EIC
33,19.70,Mexico,male,EIC
23,22.52,Mexico,female,EIC
24,21.65,Mexico,female,EIC
18,22.30,Mexico,female,EIC
19,23.09,Mexico,female,EIC
28,23.29,Mexico,male,EIC
28,23.20,Mexico,female,EIC
23,21.16,Mexico,male,EIC
19,20.47,Mexico,male,EIC
27,20.17,Mexico,male,EIC
21,19.99,Mexico,female,EIC
22,21.36,Mexico,male,EIC
26,21.46,Mexico,male,EIC
25,21.10,Mexico,male,EIC
25,19.52,Mexico,male,EIC
22,19.53,Mexico,male,EIC
19,20.08,Mexico,female,EIC
21,19.57,Mexico,female,EIC
18,23.56,Mexico,male,EIC
20,21.60,Mexico,female,EIC
29,21.77,Mexico,male,EIC
22,21.60,Mexico,female,EIC
28,21.24,Mexico,female,EIC
31,19.96,Mexico,female,EIC
19,21.01,Mexico,female,EIC
20,22.05,Mexico,male,EIC
24,20.40,Mexico,male,EIC
17,21.62,Mexico,male,EIC
27,19.29,Mexico,female,EIC
23,22.83,Mexico,male,EIC
27,21.43,Mexico,male,EIC
27,19.46,Mexico,male,EIC
19,20.24,Mexico,male,EIC
19,20.26,Mexico,male,EIC
24,21.92,Mexico,male,EIC
27,19.48,Mexico,female,EIC
26,21.33,Mexico,male,EIC
26,23.27,Mexico,female,EIC
24,21.64,Mexico,male,EIC
21,21.78,Mexico,female,EIC
20,20.38,Mexico,female,EIC
20,20.85,Mexico,female,EIC
17,22.42,Mexico,female,EIC
25,21.17,Mexico,male,EIC
21,20.03,Mexico,male,EIC
18,24.40,Mexico,male,EIC
30,22.02,Mexico,female,EIC
21,21.36,Mexico,male,EIC
23,22.90,Mexico,male,EIC
21,24.18,Mexico,male,EIC
22,21.53,North America,male,EIC
23,21.49,Mexico,male,EIC
21,21.44,Mexico,female,EIC
17,20.93,Mexico,male,EIC
27,21.66,Mexico,male,EIC
21,19.40,Mexico,female,EIC
20,21.02,Mexico,male,EIC
25,20.34,Mexico,male,EIC
17,21.64,Mexico,female,EIC
23,20.83,Mexico,male,EIC
17,23.32,Mexico,male,EIC
23,19.28,Mexico,male,EIC
26,22.21,Mexico,male,EIC
23,21.69,Mexico,male,EIC
18,19.74,Mexico,female,EIC
25,21.19,Mexico,male,EIC
19,20.91,Mexico,female,EIC
25,19.40,Mexico,female,EIC
21,19.96,Mexico,male,EIC
17,21.46,Mexico,female,EIC
22,22.95,Mexico,female,EIC
18,22.71,Mexico,male,EIC
21,19.55,Mexico,male,EIC
25,20.25,Mexico,female,EIC
18,21.97,Mexico,male,EIC
22,21.74,Mexico,male,EIC
24,21.62,Mexico,male,EIC
22,19.30,Mexico,male,EIC
23,20.61,Mexico,female,EIC
17,19.82,Mexico,female,EIC
16,21.36,Mexico,female,EIC
22,20.74,Mexico,male,EIC
28,24.47,Mexico,female,EMCS
19,21.66,Mexico,male,EN
23,21.16,Mexico,female,EN
23,21.62,Mexico,male,EN
30,20.48,Mexico,male,EN
21,23.69,Mexico,female,EN
17,22.43,Mexico,male,EN
18,21.73,Mexico,male,EN
23,21.65,Mexico,male,EN
25,20.62,Mexico,female,EN
32,23.36,Mexico,female,EN
25,20.77,Mexico,male,EN
23,20.80,Mexico,female,EN
18,22.50,Mexico,male,EN
16,23.28,Mexico,female,EN
22,21.94,Mexico,male,EN
27,20.99,Mexico,female,EN
17,20.45,Mexico,male,EN
26,20.54,Mexico,male,EN
23,20.32,Mexico,male,EN
25,19.31,Mexico,female,EN
19,19.61,Mexico,female,EN
24,23.25,Mexico,female,EN
21,20.91,Mexico,male,EN
17,22.12,Mexico,male,EN
18,19.97,Mexico,male,EN
20,19.63,Mexico,male,EN
21,22.28,Mexico,male,EN
19,21.43,Mexico,male,EN
21,23.33,Mexico,female,EN
19,21.14,Mexico,female,EN
33,20.96,Mexico,female,EN
23,20.47,Mexico,female,EN
21,21.79,Mexico,female,EN
27,20.54,Mexico,male,EN
18,22.91,Mexico,female,EN
17,21.92,Mexico,female,EN
18,20.49,Mexico,female,EN
17,22.69,South America,male,EN
21,20.92,Mexico,female,EN
19,22.32,Mexico,female,EN
17,21.02,Mexico,male,EN
22,20.17,Mexico,male,EN
20,20.13,Mexico,female,EN
26,20.50,Mexico,female,EAAD
18,19.89,Mexico,female,EAAD
25,23.12,Mexico,female,EAAD
21,21.11,Mexico,male,EAAD
26,20.64,Mexico,male,EAAD
24,21.94,Mexico,male,EAAD
19,22.38,Mexico,female,EAAD
20,20.94,Mexico,female,EAAD
13,22.29,Mexico,female,EAAD
19,24.05,Mexico,female,EAAD
20,21.20,Mexico,male,EAAD
23,19.73,Mexico,female,EAAD
19,22.96,South America,male,ECSG
29,21.44,Mexico,female,ECSG
24,23.56,Mexico,male,ECSG
19,23.96,Mexico,male,ECSG
15,22.69,Mexico,male,ECSG
25,23.41,Mexico,male,ECSG
28,20.86,Mexico,female,ECSG
23,19.90,Mexico,female,ECSG
26,21.87,Mexico,male,ECSG
21,22.91,Mexico,male,ECSG
22,23.98,Mexico,female,ECSG
22,23.67,Mexico,male,ECSG
24,22.80,Mexico,female,ECSG
25,21.83,Mexico,female,ECSG
24,20.65,Mexico,male,ECSG
20,20.63,South America,male,ECSG
19,19.97,South America,male,ECSG
18,21.91,Mexico,male,ECSG
21,22.73,Mexico,male,ECSG
22,24.17,Mexico,male,EHE
19,23.93,Mexico,female,EHE
17,23.52,Mexico,female,EHE
18,22.13,Mexico,female,EHE
27,24.06,Mexico,male,EHE
21,22.90,Mexico,male,EIC
24,21.94,Mexico,male,EIC
30,21.06,Mexico,female,EIC
21,22.06,Mexico,female,EIC
32,22.80,Mexico,male,EIC
24,20.59,Mexico,male,EIC
22,21.56,South America,male,EIC
23,21.50,Mexico,male,EIC
20,22.85,Mexico,male,EIC
23,22.42,South America,male,EIC
22,21.27,Mexico,male,EIC
28,18.84,South America,male,EIC
21,20.65,Mexico,male,EIC
29,20.66,Mexico,male,EIC
18,21.86,Mexico,male,EIC
28,21.60,Mexico,male,EIC
23,20.14,Mexico,female,EIC
25,21.96,Mexico,male,EIC
19,20.90,Mexico,male,EIC
19,22.77,Mexico,male,EIC
22,20.34,Mexico,female,EIC
