clave.uf,nombre.uf,disciplina,unidades,creditos,horas.clase,horas.laboratorio,horas.atencion
F1007B,Aplicación de las leyes de conservación en sistemas ingenieriles,F,8,3,9,0,12
F1007B,Aplicación de las leyes de conservación en sistemas ingenieriles,F,8,3,9,0,12
MA1022,Pensamiento matemático I,MA,8,3,3,0,4
MA1022,Pensamiento matemático I,MA,8,3,3,0,4
MA1025,Métodos cuantitativos II,MA,2.7,1,3,0,4
MA1025,Métodos cuantitativos II,MA,2.7,1,3,0,4
MA1026,Pensamiento matemático III,MA,5.3,2,3,0,4
MA1026,Pensamiento matemático III,MA,5.3,2,3,0,4
WKIN1001S,Semana 18 Ingeniería-1,WK,0,0,0,0,20
F1001B,Modelación de la ingeniería y ciencias,F,8,3,9,0,12
F1001B,Modelación de la ingeniería y ciencias,F,8,3,9,0,12
F1006B,Modelación del movimiento en ingeniería,F,8,3,9,0,12
F1006B,Modelación del movimiento en ingeniería,F,8,3,9,0,12
F1007B,Aplicación de las leyes de conservación en sistemas ingenieriles,F,8,3,9,0,12
F1007B,Aplicación de las leyes de conservación en sistemas ingenieriles,F,8,3,9,0,12
WKIN1001S,Semana 18 Ingeniería-1,WK,0,0,0,0,20
F1001B,Modelación de la ingeniería y ciencias,F,8,3,9,0,12
MA1027,Razonamiento matemático,MA,2.7,1,3,0,4
MA1028,Modelación matemática fundamental,MA,5.3,2,3,0,4
Q1028,Fundamentación de la estructura y transformación de la materia,Q,2.7,1,3,0,4
Q1028,Fundamentación de la estructura y transformación de la materia,Q,2.7,1,3,0,4
Q1029,Análisis de la estructura y transformación de la materia,Q,2.7,1,3,0,4
Q1029,Análisis de la estructura y transformación de la materia,Q,2.7,1,3,0,4
MA1028,Modelación matemática fundamental,MA,5.3,2,3,0,4
MA1028,Modelación matemática fundamental,MA,5.3,2,3,0,4
MA1028,Modelación matemática fundamental,MA,5.3,2,3,0,4
F1007B,Aplicación de las leyes de conservación en sistemas ingenieriles,F,8,3,9,0,12
F1007B,Aplicación de las leyes de conservación en sistemas ingenieriles,F,8,3,9,0,12
MA1028,Modelación matemática fundamental,MA,5.3,2,3,0,4
MA1028,Modelación matemática fundamental,MA,5.3,2,3,0,4
MA1034,Modelación de procesos mediante algebra lineal,MA,2.7,1,3,0,4
MA1035,Modelación en ingeniería mediante sistemas dinámicos,MA,5.3,2,3,0,4
WKIN1001S,Semana 18 Ingeniería-1,WK,0,0,0,0,20
WKAC1002S,Semana 18 Ambiente construido-1 (Ingeniería),WK,0,0,0,0,20
WKIT1001S,EVALUACIÓN ETAPA INICIAL - IIT,WK,0,0,0,0,20
WKIT1001S,EVALUACIÓN ETAPA INICIAL - IIT,WK,0,0,0,0,20
MA1042,Matemáticas y ciencia de datos para la toma de decisiones,MA,8,3,3,0,4
WKCT1001S,EVALUACIÓN ETAPA INICIAL - ICT,WK,0,0,0,0,20
F1001B,Modelación de la ingeniería y ciencias,F,8,3,9,0,12
MA1028,Modelación matemática fundamental,MA,5.3,2,3,0,4
MA1034,Modelación de procesos mediante algebra lineal,MA,2.7,1,3,0,4
MA1035,Modelación en ingeniería mediante sistemas dinámicos,MA,5.3,2,3,0,4
MA1035,Modelación en ingeniería mediante sistemas dinámicos,MA,5.3,2,3,0,4
MA1042,Matemáticas y ciencia de datos para la toma de decisiones,MA,8,3,3,0,4
MA2014,Análisis de métodos de razonamiento e incertidumbre,MA,2.7,1,3,0,4
MA2015,Diseño de algoritmos matemáticos bioinspirados,MA,2.7,1,3,0,4
WKIN1001S,Semana 18 Ingeniería-1,WK,0,0,0,0,20
Q1028,Fundamentación de la estructura y transformación de la materia,Q,2.7,1,3,0,4
Q1028,Fundamentación de la estructura y transformación de la materia,Q,2.7,1,3,0,4
Q1028,Fundamentación de la estructura y transformación de la materia,Q,2.7,1,3,0,4
WKIN1001S,Semana 18 Ingeniería-1,WK,0,0,0,0,20
F1015B,Aplicación de la termodinámica en sistemas ingenieriles,F,8,3,9,0,12
F1015B,Aplicación de la termodinámica en sistemas ingenieriles,F,8,3,9,0,12
F1015B,Aplicación de la termodinámica en sistemas ingenieriles,F,8,3,9,0,12
MA1052,Introducción a la modelación matemática fundamental con cálculo integral,MA,2.7,1,3,0,4
MA1052,Introducción a la modelación matemática fundamental con cálculo integral,MA,2.7,1,3,0,4
MA1052,Introducción a la modelación matemática fundamental con cálculo integral,MA,2.7,1,3,0,4
MA1052,Introducción a la modelación matemática fundamental con cálculo integral,MA,2.7,1,3,0,4
MA1052,Introducción a la modelación matemática fundamental con cálculo integral,MA,2.7,1,3,0,4
MA1052,Introducción a la modelación matemática fundamental con cálculo integral,MA,2.7,1,3,0,4
F1001B,Modelación de la ingeniería y ciencias,F,8,3,9,0,12
F1001B,Modelación de la ingeniería y ciencias,F,8,3,9,0,12
F1001B,Modelación de la ingeniería y ciencias,F,8,3,9,0,12
F1001B,Modelación de la ingeniería y ciencias,F,8,3,9,0,12
MA1028,Modelación matemática fundamental,MA,5.3,2,3,0,4
WKIT1001S,EVALUACIÓN ETAPA INICIAL - IIT,WK,0,0,0,0,20
WKIC1001S,EVALUACIÓN ETAPA INICIAL - ICI,WK,0,0,0,0,20
WKIC1002S,Semana 18 ICI-3,WK,0,0,0,0,20
WKIN1001S,Semana 18 Ingeniería-1,WK,0,0,0,0,20
WKIN1001S,Semana 18 Ingeniería-1,WK,0,0,0,0,20
WKIN1001S,Semana 18 Ingeniería-1,WK,0,0,0,0,20
WKIN1001S,Semana 18 Ingeniería-1,WK,0,0,0,0,20
WKIN1002S,Semana 18 Ingeniería-2,WK,0,0,0,0,20
F1001B,Modelación de la ingeniería y ciencias,F,8,3,9,0,12
F1001S,Taller de escritura científica,F,0,0,0,0,20
F1001S,Taller de escritura científica,F,0,0,0,0,20
F1004B,Modelación computacional del movimiento,F,8,3,9,0,12
F1005B,Modelación computacional aplicando leyes de conservación,F,8,3,9,0,12
F1015B,Aplicación de la termodinámica en sistemas ingenieriles,F,8,3,9,0,12
F1016B,Análisis de sistemas eléctricos en sistemas ingenieriles,F,8,3,9,0,12
F1022B,Sistemas electromagnéticos para la construcción,F,8,3,9,0,12
Q1028,Fundamentación de la estructura y transformación de la materia,Q,2.7,1,3,0,4
Q1028,Fundamentación de la estructura y transformación de la materia,Q,2.7,1,3,0,4
Q1029,Análisis de la estructura y transformación de la materia,Q,2.7,1,3,0,4
Q1029,Análisis de la estructura y transformación de la materia,Q,2.7,1,3,0,4
WKIN1001S,Semana 18 Ingeniería-1,WK,0,0,0,0,20
WKCT1001S,EVALUACIÓN ETAPA INICIAL - ICT,WK,0,0,0,0,20
WKCT1001S,EVALUACIÓN ETAPA INICIAL - ICT,WK,0,0,0,0,20
WKIT1001S,EVALUACIÓN ETAPA INICIAL - IIT,WK,0,0,0,0,20
F1016B,Análisis de sistemas eléctricos en sistemas ingenieriles,F,8,3,9,0,12
F1016B,Análisis de sistemas eléctricos en sistemas ingenieriles,F,8,3,9,0,12
F1016B,Análisis de sistemas eléctricos en sistemas ingenieriles,F,8,3,9,0,12
MA1049,Herramientas básicas para la modelación de situaciones reales,MA,2.7,1,3,0,4
MA1049,Herramientas básicas para la modelación de situaciones reales,MA,2.7,1,3,0,4
MA1049,Herramientas básicas para la modelación de situaciones reales,MA,2.7,1,3,0,4
MA1049,Herramientas básicas para la modelación de situaciones reales,MA,2.7,1,3,0,4
MA1049,Herramientas básicas para la modelación de situaciones reales,MA,2.7,1,3,0,4
MA1049,Herramientas básicas para la modelación de situaciones reales,MA,2.7,1,3,0,4
MA1049,Herramientas básicas para la modelación de situaciones reales,MA,2.7,1,3,0,4
MA1049,Herramientas básicas para la modelación de situaciones reales,MA,2.7,1,3,0,4
MA1049,Herramientas básicas para la modelación de situaciones reales,MA,2.7,1,3,0,4
MA1050,Elementos para la modelación de situaciones de naturaleza diversa,MA,2.7,1,3,0,4
MA1050,Elementos para la modelación de situaciones de naturaleza diversa,MA,2.7,1,3,0,4
MA1050,Elementos para la modelación de situaciones de naturaleza diversa,MA,2.7,1,3,0,4
MA1050,Elementos para la modelación de situaciones de naturaleza diversa,MA,2.7,1,3,0,4
MA1050,Elementos para la modelación de situaciones de naturaleza diversa,MA,2.7,1,3,0,4
MA1050,Elementos para la modelación de situaciones de naturaleza diversa,MA,2.7,1,3,0,4
MA1050,Elementos para la modelación de situaciones de naturaleza diversa,MA,2.7,1,3,0,4
MA1050,Elementos para la modelación de situaciones de naturaleza diversa,MA,2.7,1,3,0,4
MA1050,Elementos para la modelación de situaciones de naturaleza diversa,MA,2.7,1,3,0,4
F1022B,Sistemas electromagnéticos para la construcción,F,8,3,9,0,12
MA1028,Modelación matemática fundamental,MA,5.3,2,3,0,4
WKIN1001S,Semana 18 Ingeniería-1,WK,0,0,0,0,20
F1006B,Modelación del movimiento en ingeniería,F,8,3,9,0,12
F1007B,Aplicación de las leyes de conservación en sistemas ingenieriles,F,8,3,9,0,12
MA1027,Razonamiento matemático,MA,2.7,1,3,0,4
MA1027,Razonamiento matemático,MA,2.7,1,3,0,4
WKIN1001S,Semana 18 Ingeniería-1,WK,0,0,0,0,20
WKIT1001S,EVALUACIÓN ETAPA INICIAL - IIT,WK,0,0,0,0,20
WKIN1001S,Semana 18 Ingeniería-1,WK,0,0,0,0,20
Q1027,Fundamentación de la estructura y propiedades de biomoléculas,Q,2.7,1,3,0,4
Q1027,Fundamentación de la estructura y propiedades de biomoléculas,Q,2.7,1,3,0,4
WKIN1001S,Semana 18 Ingeniería-1,WK,0,0,0,0,20
MA1042,Matemáticas y ciencia de datos para la toma de decisiones,MA,8,3,3,0,4
WKIN1001S,Semana 18 Ingeniería-1,WK,0,0,0,0,20
WKIN1002S,Semana 18 Ingeniería-2,WK,0,0,0,0,20
Q1028,Fundamentación de la estructura y transformación de la materia,Q,2.7,1,3,0,4
Q1029,Análisis de la estructura y transformación de la materia,Q,2.7,1,3,0,4
MA1028,Modelación matemática fundamental,MA,5.3,2,3,0,4
MA1035,Modelación en ingeniería mediante sistemas dinámicos,MA,5.3,2,3,0,4
MA1027,Razonamiento matemático,MA,2.7,1,3,0,4
MA1028,Modelación matemática fundamental,MA,5.3,2,3,0,4
MA1028,Modelación matemática fundamental,MA,5.3,2,3,0,4
WKIN1001S,Semana 18 Ingeniería-1,WK,0,0,0,0,20
WKIT1001S,EVALUACIÓN ETAPA INICIAL - IIT,WK,0,0,0,0,20
F1001B,Modelación de la ingeniería y ciencias,F,8,3,9,0,12
F1001B,Modelación de la ingeniería y ciencias,F,8,3,9,0,12
F1001B,Modelación de la ingeniería y ciencias,F,8,3,9,0,12
F1002B,Modelación del movimiento en bioingeniería y procesos químicos,F,8,3,9,0,12
F1001B,Modelación de la ingeniería y ciencias,F,8,3,9,0,12
F1006B,Modelación del movimiento en ingeniería,F,8,3,9,0,12
F1007B,Aplicación de las leyes de conservación en sistemas ingenieriles,F,8,3,9,0,12
MA1027,Razonamiento matemático,MA,2.7,1,3,0,4
MA1027,Razonamiento matemático,MA,2.7,1,3,0,4
MA1034,Modelación de procesos mediante algebra lineal,MA,2.7,1,3,0,4
MA1035,Modelación en ingeniería mediante sistemas dinámicos,MA,5.3,2,3,0,4
F1001B,Modelación de la ingeniería y ciencias,F,8,3,9,0,12
F1001B,Modelación de la ingeniería y ciencias,F,8,3,9,0,12
MA1047,Razonamiento matemático en el ambiente construido,MA,8,3,3,0,4
F1001B,Modelación de la ingeniería y ciencias,F,8,3,9,0,12
F1001B,Modelación de la ingeniería y ciencias,F,8,3,9,0,12
F1004B,Modelación computacional del movimiento,F,8,3,9,0,12
F1006B,Modelación del movimiento en ingeniería,F,8,3,9,0,12
F1006B,Modelación del movimiento en ingeniería,F,8,3,9,0,12
F1007B,Aplicación de las leyes de conservación en sistemas ingenieriles,F,8,3,9,0,12
F1022B,Sistemas electromagnéticos para la construcción,F,8,3,9,0,12
WKIN1001S,Semana 18 Ingeniería-1,WK,0,0,0,0,20
F1001S,Taller de escritura científica,F,0,0,0,0,20
F1009,Análisis de métodos matemáticos para la física,F,8,3,3,0,4
F1009,Análisis de métodos matemáticos para la física,F,8,3,3,0,4
MA3014,Estancia de investigación,MA,48,18,18,0,24
F1001B,Modelación de la ingeniería y ciencias,F,8,3,9,0,12
F1001B,Modelación de la ingeniería y ciencias,F,8,3,9,0,12
F1010,Modelación con ecuaciones diferenciales,F,5.3,2,3,0,4
MA1033,Análisis de ecuaciones diferenciales,MA,2.7,1,3,0,4
MA1033,Análisis de ecuaciones diferenciales,MA,2.7,1,3,0,4
MA1034,Modelación de procesos mediante algebra lineal,MA,2.7,1,3,0,4
MA1034,Modelación de procesos mediante algebra lineal,MA,2.7,1,3,0,4
MA1042,Matemáticas y ciencia de datos para la toma de decisiones,MA,8,3,3,0,4
MA3017,Estancia profesional,MA,48,18,18,0,24
MA1025,Métodos cuantitativos II,MA,2.7,1,3,0,4
MA1025,Métodos cuantitativos II,MA,2.7,1,3,0,4
MA1025,Métodos cuantitativos II,MA,2.7,1,3,0,4
MA1025,Métodos cuantitativos II,MA,2.7,1,3,0,4
MA1025,Métodos cuantitativos II,MA,2.7,1,3,0,4
MA1026,Pensamiento matemático III,MA,5.3,2,3,0,4
MA3001,Matemáticas para economía II,MA,8,3,3,0,3
F1004B,Modelación computacional del movimiento,F,8,3,9,0,12
F1004B,Modelación computacional del movimiento,F,8,3,9,0,12
F1005B,Modelación computacional aplicando leyes de conservación,F,8,3,9,0,12
F1005B,Modelación computacional aplicando leyes de conservación,F,8,3,9,0,12
WKCT1001S,EVALUACIÓN ETAPA INICIAL - ICT,WK,0,0,0,0,20
WKCT1001S,EVALUACIÓN ETAPA INICIAL - ICT,WK,0,0,0,0,20
F1006B,Modelación del movimiento en ingeniería,F,8,3,9,0,12
F1006B,Modelación del movimiento en ingeniería,F,8,3,9,0,12
F1007B,Aplicación de las leyes de conservación en sistemas ingenieriles,F,8,3,9,0,12
F1007B,Aplicación de las leyes de conservación en sistemas ingenieriles,F,8,3,9,0,12
WKIN1001S,Semana 18 Ingeniería-1,WK,0,0,0,0,20
F1013,Introducción a la modelación del movimiento,F,2.7,1,3,0,4
F1013,Introducción a la modelación del movimiento,F,2.7,1,3,0,4
F1013,Introducción a la modelación del movimiento,F,2.7,1,3,0,4
F1013,Introducción a la modelación del movimiento,F,2.7,1,3,0,4
F1013,Introducción a la modelación del movimiento,F,2.7,1,3,0,4
F1013,Introducción a la modelación del movimiento,F,2.7,1,3,0,4
F1013,Introducción a la modelación del movimiento,F,2.7,1,3,0,4
F1013,Introducción a la modelación del movimiento,F,2.7,1,3,0,4
F1013,Introducción a la modelación del movimiento,F,2.7,1,3,0,4
F1006B,Modelación del movimiento en ingeniería,F,8,3,9,0,12
F1022B,Sistemas electromagnéticos para la construcción,F,8,3,9,0,12
WKIN1001S,Semana 18 Ingeniería-1,WK,0,0,0,0,20
F2006B,Modelación numérica de sistemas estocásticos,F,10.7,4,12,0,16
F2007B,Análisis de los sistemas termodinámicos y estadísticos,F,10.7,4,12,0,16
F2007B,Análisis de los sistemas termodinámicos y estadísticos,F,10.7,4,12,0,16
MA3014,Estancia de investigación,MA,48,18,18,0,24
MA1028,Modelación matemática fundamental,MA,5.3,2,3,0,4
MA1028,Modelación matemática fundamental,MA,5.3,2,3,0,4
MA1028,Modelación matemática fundamental,MA,5.3,2,3,0,4
Q1028,Fundamentación de la estructura y transformación de la materia,Q,2.7,1,3,0,4
Q1028,Fundamentación de la estructura y transformación de la materia,Q,2.7,1,3,0,4
Q1029,Análisis de la estructura y transformación de la materia,Q,2.7,1,3,0,4
F1021B,"Ciencia, tecnología y sociedad",F,8,3,9,0,12
F1021B,"Ciencia, tecnología y sociedad",F,8,3,9,0,12
F1021B,"Ciencia, tecnología y sociedad",F,8,3,9,0,12
F1021B,"Ciencia, tecnología y sociedad",F,8,3,9,0,12
F1021B,"Ciencia, tecnología y sociedad",F,8,3,9,0,12
F1021B,"Ciencia, tecnología y sociedad",F,8,3,9,0,12
F1001B,Modelación de la ingeniería y ciencias,F,8,3,9,0,12
F1022B,Sistemas electromagnéticos para la construcción,F,8,3,9,0,12
F2009B,Caracterización experimental de materiales,F,16,6,18,0,24
WKIN1001S,Semana 18 Ingeniería-1,WK,0,0,0,0,20
F1006B,Modelación del movimiento en ingeniería,F,8,3,9,0,12
F1006B,Modelación del movimiento en ingeniería,F,8,3,9,0,12
F1006B,Modelación del movimiento en ingeniería,F,8,3,9,0,12
F1007B,Aplicación de las leyes de conservación en sistemas ingenieriles,F,8,3,9,0,12
F1007B,Aplicación de las leyes de conservación en sistemas ingenieriles,F,8,3,9,0,12
F1007B,Aplicación de las leyes de conservación en sistemas ingenieriles,F,8,3,9,0,12
MA3014,Estancia de investigación,MA,48,18,18,0,24
WKIN1001S,Semana 18 Ingeniería-1,WK,0,0,0,0,20
MA1028,Modelación matemática fundamental,MA,5.3,2,3,0,4
MA1042,Matemáticas y ciencia de datos para la toma de decisiones,MA,8,3,3,0,4
Q1028,Fundamentación de la estructura y transformación de la materia,Q,2.7,1,3,0,4
Q1028,Fundamentación de la estructura y transformación de la materia,Q,2.7,1,3,0,4
Q1029,Análisis de la estructura y transformación de la materia,Q,2.7,1,3,0,4
Q1029,Análisis de la estructura y transformación de la materia,Q,2.7,1,3,0,4
F1001S,Taller de escritura científica,F,0,0,0,0,20
MA1001B,Modelación estadística para la toma de decisiones,MA,8,3,9,0,12
MA1002B,Modelación de sistemas con ecuaciones diferenciales,MA,8,3,9,0,12
MA1002B,Modelación de sistemas con ecuaciones diferenciales,MA,8,3,9,0,12
MA1034,Modelación de procesos mediante algebra lineal,MA,2.7,1,3,0,4
MA1034,Modelación de procesos mediante algebra lineal,MA,2.7,1,3,0,4
MA1034,Modelación de procesos mediante algebra lineal,MA,2.7,1,3,0,4
MA1042,Matemáticas y ciencia de datos para la toma de decisiones,MA,8,3,3,0,4
MA3014,Estancia de investigación,MA,48,18,18,0,24
MA3014,Estancia de investigación,MA,48,18,18,0,24
WKIT1001S,EVALUACIÓN ETAPA INICIAL - IIT,WK,0,0,0,0,20
WKIT1001S,EVALUACIÓN ETAPA INICIAL - IIT,WK,0,0,0,0,20
F1001B,Modelación de la ingeniería y ciencias,F,8,3,9,0,12
F1001B,Modelación de la ingeniería y ciencias,F,8,3,9,0,12
WKIN1001S,Semana 18 Ingeniería-1,WK,0,0,0,0,20
WKIN1001S,Semana 18 Ingeniería-1,WK,0,0,0,0,20
F1021B,"Ciencia, tecnología y sociedad",F,8,3,9,0,12
F1021B,"Ciencia, tecnología y sociedad",F,8,3,9,0,12
F1021B,"Ciencia, tecnología y sociedad",F,8,3,9,0,12
WKBQ1001S,EVALUACIÓN ETAPA INICIAL - IBQ,WK,0,0,0,0,20
WKIN1001S,Semana 18 Ingeniería-1,WK,0,0,0,0,20
WKIN1001S,Semana 18 Ingeniería-1,WK,0,0,0,0,20
WKIT1001S,EVALUACIÓN ETAPA INICIAL - IIT,WK,0,0,0,0,20
F2001B,Desarrollo de nanosistemas fotónicos,F,10.7,4,12,0,16
MA3014,Estancia de investigación,MA,48,18,18,0,24
MA3014,Estancia de investigación,MA,48,18,18,0,24
Q1001B,Fundamentación de las propiedades de nanomateriales y materiales,Q,8,3,9,0,12
Q1001B,Fundamentación de las propiedades de nanomateriales y materiales,Q,8,3,9,0,12
Q1028,Fundamentación de la estructura y transformación de la materia,Q,2.7,1,3,0,4
Q1029,Análisis de la estructura y transformación de la materia,Q,2.7,1,3,0,4
F1001S,Taller de escritura científica,F,0,0,0,0,20
F1001S,Taller de escritura científica,F,0,0,0,0,20
WKIN1001S,Semana 18 Ingeniería-1,WK,0,0,0,0,20
WKIT1001S,EVALUACIÓN ETAPA INICIAL - IIT,WK,0,0,0,0,20
WKIT1001S,EVALUACIÓN ETAPA INICIAL - IIT,WK,0,0,0,0,20
MA1001B,Modelación estadística para la toma de decisiones,MA,8,3,9,0,12
MA1001B,Modelación estadística para la toma de decisiones,MA,8,3,9,0,12
MA1002B,Modelación de sistemas con ecuaciones diferenciales,MA,8,3,9,0,12
MA1002B,Modelación de sistemas con ecuaciones diferenciales,MA,8,3,9,0,12
WKIN1001S,Semana 18 Ingeniería-1,WK,0,0,0,0,20
WKMA3002S,Evaluación Etapa Final - IDM,WK,0,0,0,0,20
F1001B,Modelación de la ingeniería y ciencias,F,8,3,9,0,12
F1002B,Modelación del movimiento en bioingeniería y procesos químicos,F,8,3,9,0,12
F1003B,Aplicación de las leyes de conservación en ingeniería de procesos,F,8,3,9,0,12
MA1027,Razonamiento matemático,MA,2.7,1,3,0,4
MA1028,Modelación matemática fundamental,MA,5.3,2,3,0,4
MA1042,Matemáticas y ciencia de datos para la toma de decisiones,MA,8,3,3,0,4
F1006B,Modelación del movimiento en ingeniería,F,8,3,9,0,12
WKIN1001S,Semana 18 Ingeniería-1,WK,0,0,0,0,20
F1004B,Modelación computacional del movimiento,F,8,3,9,0,12
F1005B,Modelación computacional aplicando leyes de conservación,F,8,3,9,0,12
Q1028,Fundamentación de la estructura y transformación de la materia,Q,2.7,1,3,0,4
Q1028,Fundamentación de la estructura y transformación de la materia,Q,2.7,1,3,0,4
MA1027,Razonamiento matemático,MA,2.7,1,3,0,4
MA1027,Razonamiento matemático,MA,2.7,1,3,0,4
MA1027,Razonamiento matemático,MA,2.7,1,3,0,4
